"set","source_path","size_bytes","modified_utc","reason"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\flow_segments_bnb_synth.csv","153585","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\flow_segments_eth_synth.csv","156517","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\labels\synthetic_flow_labels.csv","105446","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\labels\synthetic_uot_eval_metrics.json","173586","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\causal_feasibility_summary.json","387","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\flow_segments_bnb.csv","145570","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\flow_segments_eth.csv","149638","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\traceability_index.csv","24994401","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_cost_matrix.npz","156783","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_diagnostics.json","36060","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_flow_correspondence.csv","8241306","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_flow_segments_bnb.csv","145570","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_flow_segments_eth.csv","149638","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_marginals.csv","96904","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_split_merge_summary.json","261","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_summary.json","743","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_transport_matrix.npz","241120","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_transport_plan.csv","11474249","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_42\uot\uot_unmatched_mass.csv","123033","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\eval\ablation_metrics.csv","688","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\eval\synthetic_eval_by_scenario.csv","195","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\eval\uot_eval_by_pattern.csv","181","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\eval\uot_evaluation_metrics.json","2939","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\flow_segments_bnb_synth.csv","153741","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\flow_segments_eth_synth.csv","156733","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\labels\synthetic_flow_labels.csv","105301","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\labels\synthetic_uot_eval_metrics.json","173586","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\causal_feasibility_summary.json","387","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\flow_segments_bnb.csv","145720","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\flow_segments_eth.csv","150334","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\traceability_index.csv","24285130","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_cost_matrix.npz","156864","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_diagnostics.json","35974","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_flow_correspondence.csv","8000081","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_flow_segments_bnb.csv","145720","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_flow_segments_eth.csv","150334","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_marginals.csv","96896","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_split_merge_summary.json","261","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_summary.json","727","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_transport_matrix.npz","239851","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_transport_plan.csv","11161228","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_43\uot\uot_unmatched_mass.csv","123012","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\eval\ablation_metrics.csv","691","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\eval\synthetic_eval_by_scenario.csv","195","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\eval\uot_eval_by_pattern.csv","181","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\eval\uot_evaluation_metrics.json","2943","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\flow_segments_bnb_synth.csv","153599","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\flow_segments_eth_synth.csv","156579","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\labels\synthetic_flow_labels.csv","105400","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\labels\synthetic_uot_eval_metrics.json","173586","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\causal_feasibility_summary.json","388","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\flow_segments_bnb.csv","145638","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\flow_segments_eth.csv","150024","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\traceability_index.csv","24762438","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_cost_matrix.npz","153440","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_diagnostics.json","36078","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_flow_correspondence.csv","8165968","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_flow_segments_bnb.csv","145638","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_flow_segments_eth.csv","150024","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_marginals.csv","97084","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_split_merge_summary.json","261","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_summary.json","712","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_transport_matrix.npz","238767","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_transport_plan.csv","11364498","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_44\uot\uot_unmatched_mass.csv","122993","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\eval\ablation_metrics.csv","688","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\eval\synthetic_eval_by_scenario.csv","195","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\eval\uot_eval_by_pattern.csv","181","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\eval\uot_evaluation_metrics.json","2938","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\flow_segments_bnb_synth.csv","153649","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\flow_segments_eth_synth.csv","156641","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\labels\synthetic_flow_labels.csv","105436","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\labels\synthetic_uot_eval_metrics.json","173586","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\causal_feasibility_summary.json","389","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\flow_segments_bnb.csv","145618","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\flow_segments_eth.csv","150238","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\traceability_index.csv","22662642","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_cost_matrix.npz","155634","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_diagnostics.json","36170","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_flow_correspondence.csv","7456391","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_flow_segments_bnb.csv","145618","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_flow_segments_eth.csv","150238","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_marginals.csv","97252","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_split_merge_summary.json","261","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_summary.json","728","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_transport_matrix.npz","239992","","ext-excluded:.npz"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_transport_plan.csv","10402675","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_45\uot\uot_unmatched_mass.csv","123505","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\eval\ablation_metrics.csv","674","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\eval\synthetic_eval_by_scenario.csv","195","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\eval\uot_eval_by_pattern.csv","181","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\eval\uot_evaluation_metrics.json","2923","","ext-excluded:.json"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\flow_segments_bnb_synth.csv","153799","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\flow_segments_eth_synth.csv","156755","","ext-excluded:.csv"
"OUTDOCX","out\multi_bridge_expansion\faithful_flow_structural_three_bridges_audit\variants\poly_tsnoise_240\Poly\seed_46\labels\synthetic_flow_labels.csv","105378","","ext-excluded:.csv"
